symbol,date,open,high,low,close,volume,adjusted,channel_classification,v2tone1,amihud_ratio,amihud_zscore,illiq,r,volatility,intra_day_chg,downside_risk,var1pct,lnvol_chg
JPM,1/2/2019,95.94999695,99.77999878,95.94000244,99.30999756,15670900.0,82.91622925,Casual Investors,0.087094099,0.0,-1.350522356,8.60452,,,0.039332136,,,
JPM,1/3/2019,98.63999939,98.88999939,96.69000244,97.11000061,16286400.0,81.73783112,Casual Investors,-0.738106643,8.73e-10,-0.050753033,8.729107,-0.014313868,,0.022477619,,,
JPM,1/4/2019,99.11000061,100.9300003,98.27999878,100.6900024,16935200.0,84.75113678,Casual Investors,-1.618305292,2.18e-09,1.89189284,9.688918,0.036202216,,0.026526541,,,
JPM,1/7/2019,100.4300003,101.4700012,99.70999908,100.7600021,15430700.0,84.81004333,Casual Investors,0.078618962,4.5e-11,-1.283430263,9.159682,0.000694812,,0.01749592,,,
JPM,1/8/2019,101.6299973,101.8199997,99.55000305,100.5699997,13578800.0,84.65011597,Casual Investors,0.379165333,1.39e-10,-1.143673563,8.727384,-0.001887493,,0.022452984,,,-0.169116261
JPM,1/9/2019,100.8099976,101.4899979,99.93000031,100.4000015,14230300.0,84.5070343,Casual Investors,0.164214593,1.19e-10,-1.173600597,8.309161,-0.001691701,,0.015506163,,,-0.08918702
JPM,1/10/2019,100.0199966,100.7300034,99.26999664,100.3899994,14376100.0,84.49860382,Casual Investors,0.12655341,6.94e-12,-1.340186242,7.839267,-9.97657e-05,,0.014570199,,,-0.045395517
JPM,1/11/2019,99.88999939,100.1699982,98.94999695,99.91000366,15439900.0,84.09459686,Casual Investors,0.289127401,3.1e-10,-0.889275195,7.607526,-0.004792693,,0.012212224,,,0.069450858
JPM,1/14/2019,98.87000275,101.3600006,98.66000366,100.9400024,21258500.0,84.96157074,Casual Investors,-0.155663358,4.85e-10,-0.628178174,7.505277,0.010256727,,0.027025643,,,0.38909294
JPM,1/15/2019,98.88999939,102.4700012,98.59999847,101.6800003,26504900.0,85.58442688,Casual Investors,0.210792935,2.77e-10,-0.938540656,7.266898,0.007304292,,0.038590046,,,0.484558442
JPM,1/16/2019,102.25,103.4499969,101.8000031,102.5,18533000.0,86.2746048,Casual Investors,-0.252724875,4.35e-10,-0.702396324,7.147515,0.008031951,,0.016117156,,,-0.04545464
JPM,1/17/2019,102.1100006,103.5,101.9199982,102.9199982,14247600.0,86.62812042,Casual Investors,-0.377401969,2.88e-10,-0.922148656,6.936252,0.004089191,,0.015412397,,,-0.360615379
JPM,1/18/2019,103.7699966,104.9000015,102.8300018,104.5899963,16428700.0,88.0337677,Casual Investors,-0.392751076,9.88e-10,0.120614727,7.190469,0.016095986,,0.019869454,,,-0.203479452
JPM,1/22/2019,103.0800018,103.5899963,102.1299973,102.9400024,17083700.0,86.64497375,Casual Investors,0.299418898,9.23e-10,0.024929731,7.406629,-0.015901457,,0.014173372,,,-0.102546572
JPM,1/23/2019,103.4400024,103.6999969,101.9700012,102.6800003,12146700.0,86.4261322,Casual Investors,-0.082144103,2.08e-10,-1.040803972,7.127363,-0.002528922,,0.016786296,,,-0.310732422
JPM,1/24/2019,102.1299973,103.0899963,101.9400024,102.7399979,11296800.0,86.47662354,Casual Investors,-0.054871999,5.17e-11,-1.27349319,6.760713,0.000584043,,0.011226572,,,-0.281974491
JPM,1/25/2019,103.5100021,104.3099976,102.7399979,103.3899994,14369400.0,87.02373505,Casual Investors,0.374931326,4.4e-10,-0.694713357,6.672751,0.006306769,,0.015176411,,,0.009118023
JPM,1/28/2019,102.8899994,104.2399979,102.5899963,103.8799973,12283100.0,87.43616486,Casual Investors,-1.310596427,3.86e-10,-0.775819681,6.553805,0.004728085,,0.015959777,,,-0.110932721
JPM,1/29/2019,103.8799973,105.1100006,103.7300034,104.1699982,9743300.0,87.68023682,Casual Investors,-0.224181995,2.86e-10,-0.923786051,6.376456,0.002787541,,0.013266016,,,-0.251066934
JPM,1/30/2019,104.1399994,105.2399979,103.7799988,104.4100037,12526300.0,87.88226318,Casual Investors,-0.07528726,1.84e-10,-1.076540118,6.142155,0.002301476,,0.01400143,,,0.049348546
JPM,1/31/2019,103.4100037,103.8000031,102.7300034,103.5,17520600.0,87.11631775,Casual Investors,0.386311923,4.97e-10,-0.609576451,6.13331,-0.008753789,,0.010342658,,,0.359442455
JPM,2/1/2019,104.0,104.8499985,103.5199966,103.8799973,13000800.0,87.43616486,Casual Investors,0.780689327,2.82e-10,-0.929881244,5.979714,0.003664771,,0.012795862,,,-0.001347086
JPM,2/4/2019,103.7900009,104.25,103.0100021,104.25,9871500.0,87.74759674,Casual Investors,0.756338953,3.61e-10,-0.813085183,5.88612,0.003555492,,0.011920764,,,-0.290394543
JPM,2/5/2019,104.5199966,104.5500031,103.2900009,103.7900009,12763000.0,87.36042023,Casual Investors,-0.017872131,3.46e-10,-0.835578498,5.790513,-0.004422152,,0.012097376,,,-0.035921501
JPM,2/6/2019,103.7099991,104.6200027,103.4700012,103.7399979,8745000.0,87.31832886,Casual Investors,-0.376004804,5.51e-11,-1.268457463,5.50773,-0.000481929,,0.011087024,,,-0.418452636
JPM,2/7/2019,103.25,103.5,101.4400024,102.3799973,13177500.0,86.17362213,Casual Investors,0.009687913,9.95e-10,0.131294983,5.878295,-0.01319627,,0.020035963,,,0.172009514
JPM,2/8/2019,102.0800018,102.3399963,100.0599976,101.3600006,12892600.0,85.31506348,Casual Investors,1.165690521,7.73e-10,-0.19947288,6.080921,-0.01001309,,0.022414459,,,0.146178596
JPM,2/11/2019,101.7600021,102.0100021,100.7699966,100.8799973,10978500.0,84.91104889,Casual Investors,0.367298515,4.31e-10,-0.708031133,6.038495,-0.004746808,,0.012238507,,,-0.080139395
JPM,2/12/2019,101.9499969,102.9199982,101.8899994,102.5999985,12852300.0,86.35878754,Casual Investors,0.062981059,1.33e-09,0.625464202,6.585965,0.016906341,,0.010070876,,,0.115672801
JPM,2/13/2019,102.9000015,103.8499985,102.9000015,103.0899963,10754100.0,86.77121735,Casual Investors,0.530701246,4.44e-10,-0.689055149,6.512924,0.004764403,,0.009223719,,,-0.1484576
JPM,2/14/2019,102.4700012,103.0999985,101.3499985,102.4199982,11518500.0,86.20727539,Casual Investors,-0.316158663,5.64e-10,-0.510092124,6.529651,-0.006520394,,0.017082337,,,-0.030007115
JPM,2/15/2019,103.9000015,105.6999969,103.6600037,105.5500031,14716900.0,88.84182739,Casual Investors,-0.08890638,2.08e-09,1.742516636,7.497417,0.030102993,,0.019479525,,,0.244404154
JPM,2/19/2019,104.9100037,105.3700027,103.8099976,105.1800003,12764900.0,88.53036499,Casual Investors,-1.584410849,2.75e-10,-0.941441075,7.25239,-0.003511968,,0.014850827,,,0.024139588
JPM,2/20/2019,105.2099991,105.8000031,104.8799973,105.6900024,10030300.0,88.95965576,Casual Investors,-0.714632952,4.83e-10,-0.630436546,7.156456,0.004837361,,0.008724569,,,-0.215194029
JPM,2/21/2019,105.4499969,105.9899979,104.9599991,105.4700012,8400100.0,88.77445221,Casual Investors,0.284427218,2.48e-10,-0.981365754,6.914409,-0.002084053,,0.009766725,,,-0.377906621
JPM,2/22/2019,105.6999969,106.0899963,104.7799988,105.0,10647300.0,88.37887573,Casual Investors,-0.135477063,4.19e-10,-0.727158175,6.800046,-0.004465929,,0.012434718,,,-0.075130177
JPM,2/25/2019,105.75,107.2699966,105.6900024,106.0999985,11230700.0,89.30474091,Casual Investors,0.631340598,9.33e-10,0.038890545,7.019332,0.010421597,,0.01491616,,,0.071030502
JPM,2/26/2019,104.5,105.4700012,103.9400024,105.2900009,15465400.0,88.62298584,Casual Investors,0.184431808,4.94e-10,-0.615278203,6.947432,-0.007663318,,0.014586003,,,0.428339748
JPM,2/27/2019,105.1800003,105.3799973,104.5100021,105.1600037,9968800.0,88.51355743,Casual Investors,-0.219544235,1.24e-10,-1.166029443,6.63811,-0.001235526,,0.008272274,,,-0.137295128
JPM,2/28/2019,105.0100021,105.2099991,104.1800003,104.3600006,15156900.0,87.84018707,Casual Investors,0.078691922,5.02e-10,-0.602916502,6.598267,-0.007636624,,0.009839029,,,0.247982045
JPM,3/1/2019,105.0999985,105.9100037,104.1999969,104.4300003,13813300.0,87.89909363,Casual Investors,-0.479352768,4.85e-11,-1.278210117,6.260986,0.000670386,,0.016322309,,,0.064115347
JPM,3/4/2019,104.9199982,105.9199982,103.2699966,104.1900024,12466300.0,87.69709015,Casual Investors,-0.322529664,1.84e-10,-1.075938022,6.034318,-0.002300774,,0.025345526,,,-0.087121668
JPM,3/5/2019,104.1299973,104.5500031,103.2600021,104.1100006,10856600.0,87.62975311,Casual Investors,-0.35437671,7.07e-11,-1.245177374,5.746295,-0.000768132,,0.012389559,,,-0.168673729
JPM,3/6/2019,103.8600006,104.5699997,103.5500031,103.7200012,9070800.0,87.30149078,Casual Investors,-0.731388148,4.13e-10,-0.735398253,5.704507,-0.003753048,,0.009827504,,,-0.365509607
