symbol,date,open,high,low,close,volume,adjusted,channel_classification,v2tone1,amihud_ratio,amihud_zscore,illiq,r,volatility,intra_day_chg,downside_risk,var1pct,lnvol_chg
BLK,1/2/19,386.2799988,391.1600037,385.1000061,389.4200134,926800,333.5505066,Casual Investors,0.827120132,0.0,-1.289065667,57.23322,,,0.015624591,,,
BLK,1/3/19,385.0299988,386.5499878,377.2799988,377.980011,781000,323.7518311,Casual Investors,0.863771102,3.76e-08,1.262060232,61.8081,-0.029817029,,0.024298473,,,
BLK,1/4/19,385.1700134,392.9299927,381.9899902,391.8200073,647800,335.6061401,Casual Investors,0.926233503,5.65e-08,2.544476305,69.58238,0.035961002,,0.028159956,,,
BLK,1/7/19,390.9400024,398.1799927,389.4200134,392.9100037,714500,336.5398254,Casual Investors,0.937515661,3.89e-09,-1.024979566,65.19787,0.002778224,,0.022351162,,,
BLK,1/8/19,397.7600098,400.8500061,393.6000061,397.9100037,642900,340.8225098,Casual Investors,1.311428977,1.98e-08,0.05343134,64.62274,0.012645348,,0.018223635,,,-0.177181861
BLK,1/9/19,399.5,403.1499939,395.2999878,400.1900024,640500,342.7753296,Casual Investors,1.056901761,8.95e-09,-0.68234062,61.71655,0.005713374,,0.019632623,,,-0.083890457
BLK,1/10/19,399.1199951,400.9200134,395.2200012,399.5,487100,342.1843872,Casual Investors,0.825370677,3.54e-09,-1.049019594,57.86481,-0.001725481,,0.014274654,,,-0.305927158
BLK,1/11/19,395.0100098,399.6300049,389.6700134,397.9100037,706500,340.8225098,Casual Investors,0.658485943,5.63e-09,-0.906995769,54.7843,-0.003987893,,0.025122311,,,0.128589625
BLK,1/14/19,392.8699951,399.9500122,391.1099854,396.4200134,919700,339.5461731,Casual Investors,1.038300471,4.07e-09,-1.012901108,51.60635,-0.003751902,,0.022399946,,,0.395538462
BLK,1/15/19,396.5499878,401.1199951,393.3999939,400.7099915,846600,343.2207031,Casual Investors,0.883848206,1.28e-08,-0.422100099,50.55696,0.010763749,,0.019366333,,,0.206785634
BLK,1/16/19,402.0899963,421.8299866,401.4299927,413.0400085,1331500,353.7817383,Casual Investors,0.314142267,2.31e-08,0.278295181,51.63946,0.030306475,,0.05005335,,,0.587445003
BLK,1/17/19,411.0,416.9400024,403.6900024,412.519989,917200,353.3363953,Casual Investors,0.807545726,1.37e-09,-1.195982244,48.10057,-0.0012596,,0.03217894,,,-0.036267373
BLK,1/18/19,417.0799866,420.5599976,413.5899963,419.4500122,1031800,359.2721558,Casual Investors,0.915732895,1.63e-08,-0.18481003,47.92214,0.016659631,,0.01666408,,,0.027561864
BLK,1/22/19,416.4100037,419.2000122,411.0899963,413.6000061,905600,354.2614441,Casual Investors,0.656341971,1.54e-08,-0.244546071,47.67049,-0.014045012,,0.019541971,,,-0.130438192
BLK,1/23/19,413.0299988,414.5700073,403.7600098,408.480011,660100,349.875946,Casual Investors,0.615473617,1.88e-08,-0.017137885,48.20041,-0.012456531,,0.026317385,,,-0.460839092
BLK,1/24/19,407.9100037,411.3299866,401.7999878,406.5599976,838400,348.2314148,Casual Investors,0.611641546,5.61e-09,-0.908829058,45.85331,-0.004711408,,0.023401718,,,-0.046919777
BLK,1/25/19,411.2200012,414.0700073,409.1499939,409.9500122,573000,351.1351318,Casual Investors,0.853701412,1.46e-08,-0.302084474,45.57801,0.008303897,,0.011982935,,,-0.404854101
BLK,1/28/19,405.8500061,407.8800049,402.3999939,405.3599854,640400,347.2036743,Casual Investors,1.021642579,1.75e-08,-0.103282903,46.02619,-0.011259575,,0.013510709,,,-0.150317609
BLK,1/29/19,411.5,412.0,406.2900085,407.6199951,602800,349.1394043,Casual Investors,0.916713082,9.25e-09,-0.661781431,44.62133,0.005559716,,0.01394177,,,-0.117524947
BLK,1/30/19,409.2000122,410.9400024,401.8200073,408.3299866,869900,349.747467,Casual Investors,0.772162766,2e-09,-1.15327893,41.77532,0.00174009,,0.022311096,,,0.27062336
BLK,1/31/19,406.2200012,415.9599915,406.2200012,415.0799866,750100,355.5291138,Casual Investors,0.885104127,2.2e-08,0.205637523,43.33831,0.01639577,,0.023718472,,,0.110655286
BLK,2/1/19,417.4400024,417.5799866,412.1199951,416.8099976,585900,357.0109558,Casual Investors,1.123301789,7.11e-09,-0.806584466,41.65685,0.004159329,,0.013089581,,,-0.200251672
BLK,2/4/19,416.5,418.7399902,413.1700134,417.980011,534800,358.0130005,Casual Investors,0.974311664,5.25e-09,-0.933113783,39.71473,0.00280283,,0.013349575,,,-0.272289815
BLK,2/5/19,418.1199951,419.1400146,414.0499878,417.5599976,523400,357.6532898,Casual Investors,0.732905241,1.92e-09,-1.158869564,37.27513,-0.001005247,,0.012181761,,,-0.26932829
BLK,2/6/19,418.4400024,420.7799988,415.0700073,416.3900146,424600,356.6512146,Casual Investors,1.018071276,6.6e-09,-0.84152217,35.97156,-0.002805739,,0.013679411,,,-0.343362514
BLK,2/7/19,414.3500061,417.8800049,410.0100098,415.0100098,469400,355.4691772,Casual Investors,0.981643538,7.06e-09,-0.810191333,34.87422,-0.003319771,,0.018978477,,,-0.096926025
BLK,2/8/19,412.1499939,414.0499878,406.1300049,411.7600098,567000,352.6853943,Casual Investors,0.881781305,1.38e-08,-0.352307437,35.31972,-0.007862118,,0.019225359,,,0.149941444
